epoch,train_loss,val_loss,train_acc,val_acc
1,0.5098357749462128,0.4011741223573685,80.955,82.80000000000001
2,0.24707405180633069,0.4260870123557281,91.18,87.44000000000001
3,0.2097506216287613,0.11327136253267527,92.53,95.76
4,0.15366072764396668,0.09846365187317133,94.275,96.28000000000002
5,0.14624764218330383,0.08821334139108658,94.59500000000001,96.88
6,0.1102658330783248,0.09390392708256841,95.855,96.12
7,0.10428414337933063,0.07167070495150983,96.35000000000001,97.56
8,0.09405324904471636,0.052187988118082285,96.60000000000001,98.48
9,0.0905447893589735,0.10937582241799683,96.72500000000001,95.88000000000001
10,0.08382096970826387,0.10593190647901501,96.72500000000001,96.2
11,0.08299872519224882,0.15807401104446034,97.03,94.52000000000001
12,0.07967339706718922,0.053681138686835765,97.105,98.24000000000001
13,0.04989921211078763,0.04438856771029532,98.125,98.4
14,0.04644328038394451,0.0347744011266157,98.32000000000001,99.00000000000001
15,0.04512864586785436,0.023554352163057773,98.415,99.32000000000001
16,0.038737725885212425,0.027850818828493357,98.575,99.04
17,0.03543473691884428,0.027765340523701162,98.77,99.04
18,0.03871914689540863,0.03062612472951878,98.59,98.88
19,0.0383951375272125,0.01969028474967927,98.61500000000001,99.4
20,0.03442526524737477,0.03677208235067082,98.715,98.96000000000001
