epoch,train_loss,val_loss,train_acc,val_acc
1,0.6190555333852767,0.44952041671276094,73.965,76.72
2,0.35221644688844683,0.37332223558425903,85.58,81.88000000000001
3,0.29459288727641103,0.3004056677430868,88.24000000000001,86.96000000000001
4,0.24929815046787263,0.19701225390136243,90.22,92.24
5,0.2091846072897315,0.17709948385357857,91.815,93.4
6,0.18773219407647848,0.14854874436855317,92.96000000000001,93.96
7,0.17810769837498666,0.15384359166026115,93.2,94.4
8,0.1710940880984068,0.14002037663301453,93.325,94.56
9,0.15760880183279513,0.11979728181082755,93.79,95.12
10,0.1466345726981759,0.19387228203136475,94.405,93.52000000000001
11,0.1473294993855059,0.18081118867458718,94.37,93.24
12,0.13655343362092973,0.1287321216320619,94.625,95.32000000000001
13,0.13087689309492706,0.10153612847179175,94.88000000000001,96.60000000000001
14,0.12613887592479586,0.10968741671741009,95.255,95.60000000000001
15,0.12337693185992539,0.1502030342977494,95.165,94.80000000000001
16,0.1132195453748107,0.11658824853337137,95.635,95.68
17,0.11295039021968842,0.11525347471181303,95.61500000000001,95.4
18,0.07842007387112826,0.0683284886570531,96.96000000000001,97.56
19,0.07125026748161763,0.06674155771629885,97.31,97.52000000000001
20,0.07579994201464578,0.0820722535853507,97.105,97.16
