epoch,train_loss,val_loss,train_acc,val_acc
1,0.08611632472872734,0.009195990498550237,97.53500000000001,99.76
2,0.02067800669176504,0.024342085043527185,99.415,99.04
3,0.02175624379273504,0.002618991377716884,99.415,99.88
4,0.021092059763986617,0.2032263827603776,99.46000000000001,95.88000000000001
5,0.024675540731009096,0.027293853654153644,99.305,99.24000000000001
6,0.019652707988559268,0.0028319875343702735,99.465,99.92000000000002
7,0.021091134159592913,0.0017166692503727972,99.44500000000001,99.96000000000001
8,0.026183821456786244,0.021563854829827325,99.245,99.24000000000001
9,0.020484473878866993,0.0037752382688224315,99.415,99.84
10,0.015330446700693574,0.015089219887368381,99.61500000000001,99.52000000000001
11,0.019850808020262047,0.04290950921108015,99.5,98.48
12,0.006284535892715212,0.00012433887862134724,99.82000000000001,100.0
13,0.007093935074319597,0.00015472773923538624,99.84,100.0
14,0.008224317595164758,0.003656948820943944,99.74000000000001,99.84
15,0.010298562684259377,0.005858726250054315,99.745,99.84
16,0.007370497661724221,0.00026809631609357894,99.785,100.0
17,0.003372724753036164,0.0007678679372300394,99.895,99.96000000000001
18,0.0015545734312210698,0.0007573002130724489,99.94000000000001,99.96000000000001
19,0.0025016690964752343,5.0996088958345353e-05,99.95,100.0
20,0.006414258349506418,5.685776302125305e-05,99.825,100.0
