epoch,train_loss,val_loss,train_acc,val_acc
1,0.4823720979809761,0.2726729663491249,83.35000000000001,89.28
2,0.2537111310839653,0.2066425473973155,90.36000000000001,92.2
3,0.21319963775128126,0.23287272850310256,92.25500000000001,92.44
4,0.1731733627691865,0.2093914221474901,93.87500000000001,92.12
5,0.14887853083573283,0.17607508889019663,94.72500000000001,93.80000000000001
6,0.13930743975415827,0.24738117005340754,95.17500000000001,89.88000000000001
7,0.1172597241230309,0.26610309278149946,96.035,92.32000000000001
8,0.12291206234302372,0.20763607285303587,95.905,94.0
9,0.11040486794117606,0.2052449030640539,96.37,94.08000000000001
10,0.054449270031484774,0.22732063428104848,98.265,94.52000000000001
11,0.03614446891937405,0.2599794994621281,98.915,94.2
12,0.030648831202524887,0.223012468008016,98.92,94.76
