epoch,train_loss,val_loss,train_acc,val_acc
1,0.06955756070388015,0.008601250167097896,97.605,99.8
2,0.01917200486997608,0.01410249261034478,99.355,99.48
3,0.009712413514556829,0.001357340101558657,99.7,99.92000000000002
4,0.012468088247691049,0.0071892307507951045,99.61000000000001,99.84
5,0.010573062936378119,0.007772223661815224,99.695,99.72000000000001
6,0.007271235780423013,0.00281608810540929,99.775,99.92000000000002
7,0.01220546772309608,0.002216702507979062,99.665,99.92000000000002
8,0.0022223044971709897,0.00016276419081114,99.91000000000001,100.0
9,0.0013029208879859653,0.0010584633626480355,99.965,99.96000000000001
10,0.00039222681707760785,0.0002349776996394212,99.99,100.0
11,0.00341962375670264,0.0015862185237492667,99.885,99.96000000000001
12,0.002309252391890186,0.0024867423994233834,99.935,99.96000000000001
13,0.0005123559187042701,0.00017092078945333923,99.985,100.0
14,0.0004896926669753157,0.00016855320260146983,99.985,100.0
15,0.00033483322173997294,0.00034500652418755634,99.995,100.0
