epoch,train_loss,val_loss,train_acc,val_acc
1,2.3952037153124808,0.41051127251465985,77.285,83.56
2,0.47508363966941836,0.23310854462102434,83.60000000000001,91.76
3,0.37040347623229025,0.1487272014395101,87.375,94.08000000000001
4,0.30359130729734896,0.4194209200416459,89.82,87.4
5,0.24656913292706012,0.6856922840147106,91.89,81.60000000000001
6,0.2124438224121928,0.088124548757913,93.245,96.56
7,0.1875338517356664,0.09105244710094267,93.79,96.84
8,0.16183585989885033,0.08809546930811667,94.62,97.04
9,0.15301147890090944,0.10554651975524167,94.92,96.56
10,0.1337996092387475,0.06284458818107633,95.665,97.60000000000001
11,0.12650067765004933,0.15611069195367794,95.92,95.60000000000001
12,0.11600088596846908,0.04870427840556094,96.385,98.16
13,0.10344966275691986,0.1687146183493238,96.65,93.72
14,0.09775586351905949,0.047907958884580874,96.89000000000001,98.28
15,0.0929782223103568,0.029626546093403885,97.235,98.96000000000001
16,0.08612059344528243,0.036984841549646263,97.285,98.60000000000001
17,0.0786222875031177,0.05101742003942488,97.50500000000001,98.48
18,0.07461068056838122,0.02809868522892064,97.59500000000001,98.92
19,0.07909736798536032,0.02590206699710641,97.59500000000001,99.2
20,0.0670933118430432,0.04399391832522114,98.045,98.4
