epoch,train_loss,val_loss,train_acc,val_acc
1,0.17239076490234176,0.3140404976420988,94.30959013131715,91.99830651989839
2,0.10719368620462481,0.399014179619261,96.6474333465977,86.02878916172735
3,0.08842990321536737,0.5828743546242627,97.20453641066455,82.89585097375105
4,0.08013346607504443,0.13798122982487435,97.53780342220453,95.42760372565621
5,0.06942215610712091,0.4442465986547263,97.741742936729,87.59525825571549
6,0.06214107094307375,0.5169698957651128,97.95563072025467,83.53090601185436
7,0.05616613216546223,0.10732579718028085,98.10982888977318,95.93564775613886
8,0.047441229575072366,0.15867980206426655,98.5425785913251,96.74005080440304
9,0.050096564515441186,0.3992157848064916,98.42817349781137,90.60118543607112
10,0.03940483001006583,0.1833697860340125,98.76144050935137,95.13124470787467
11,0.04708657664613938,0.485238390026719,98.55252686032631,87.89161727349703
12,0.016533585765545054,0.10694571433129361,99.40310385992836,98.17950889077053
13,0.018638817977850552,0.08800930613658525,99.46279347393553,97.54445385266722
14,0.014869381311278044,0.155906169249798,99.52745722244329,95.97798475867909
15,0.016138956908685005,0.13551075092859283,99.53740549144449,97.62912785774766
16,0.018098151384362195,0.10460272962864742,99.45781933943493,98.39119390347163
17,0.021869192707414047,0.1282103121135878,99.28869876641464,97.45977984758679
18,0.007986777926252785,0.12116431194543582,99.691603660963,98.30651989839119
19,0.003636001830109793,0.15123163002556483,99.89056904098686,97.92548687552922
20,0.006469898390704325,0.17945329785348538,99.78113808197374,97.58679085520745
