epoch,train_loss,val_loss,train_acc,val_acc
1,0.13885217574634431,0.8670000014787226,95.30939116593713,81.24470787468246
2,0.06691285833080625,0.5345131894526254,97.82132908873857,83.57324301439458
3,0.04963462400681703,0.1833915225889417,98.52268205332273,94.83488569009315
4,0.03477298849033636,0.5904365484157936,98.98527656187824,89.66977138018628
5,0.033556889733255144,0.17898819514015607,99.07978511738958,96.6553767993226
6,0.028272368569668995,0.3689386335932583,99.26382809391166,90.93988145639288
7,0.02121638518904529,0.11188724160580164,99.3782331874254,95.76629974597797
8,0.022997146659245613,0.15423522750295227,99.358336649423,96.6553767993226
9,0.02177768091447325,0.37701576013111077,99.3633107839236,90.17781541066893
10,0.015133335495433336,0.14267184604798674,99.53740549144449,96.10499576629974
11,0.01598331986995428,0.2991206911493425,99.5025865499403,94.41151566469094
12,0.00478961969062943,0.1757006330865188,99.84580183048149,96.99407281964436
13,0.004310768859234674,0.1824603217156097,99.88062077198568,96.6553767993226
14,0.005551879355358708,0.18457228624365282,99.84580183048149,97.84081287044877
