epoch,train_loss,val_loss,train_acc,val_acc
1,0.10332148955636271,0.15286170073452104,96.42857142857143,94.79254868755291
2,0.04388585339824597,0.14818054583999285,98.60226820533227,96.27434377646063
3,0.026925282857861062,0.1421047041061203,99.23895742140867,97.0787468247248
4,0.027155425489499674,0.13072129357583007,99.30362116991644,97.84081287044877
5,0.02600861499387484,0.1281131622151339,99.23398328690809,96.95173581710415
6,0.02188706207881056,0.2069823935491758,99.39812972542778,95.46994072819645
7,0.016761188792125983,0.15407514749683082,99.53740549144449,96.8670618120237
8,0.026971888034476168,0.21653294551875563,99.32351770791882,95.51227773073666
9,0.019339797716912452,0.18614311590796662,99.57222443294866,95.76629974597797
10,0.0006709847297535764,0.298499974408184,99.97015519299642,96.02032176121931
11,0.0007383234859870798,0.28132263001999697,99.97512932749702,96.27434377646063
12,0.001319373928457786,0.15205354796079387,99.96518105849582,97.88314987298898
