epoch,train_loss,val_loss,train_acc,val_acc
1,0.07053803304198539,0.13285155909823587,97.65718265021887,97.20575783234547
2,0.015295882484067892,0.13426721542653547,99.48766414643852,98.13717188823031
3,0.009727021789654962,0.1416338917208244,99.71647433346598,96.48602878916172
4,0.00832234990528716,0.04171938041010734,99.74631914046955,98.47586790855208
5,0.006674510156955997,0.2007843776705313,99.77118981297254,96.95173581710415
6,0.005495039323712406,0.25198657156079785,99.87564663748508,96.40135478408128
7,0.006335517977456198,0.19971591539429492,99.77616394747314,98.13717188823031
8,0.0052543013237670785,0.12640919477352366,99.85077596498209,97.58679085520745
9,0.0013888405629538352,0.1470964004889913,99.97512932749702,97.96782387806942
10,0.0006973947535116103,0.16662314056331332,99.9850775964982,97.41744284504657
11,0.00031851853026095613,0.2232401542899114,99.9950258654994,98.17950889077053
