epoch,train_loss,val_loss,train_acc,val_acc
1,0.4411970520346847,0.3368530977615151,82.81436530043771,87.89161727349703
2,0.22508482468991559,0.304307897788907,91.70811778750497,89.45808636748518
3,0.1782206220369248,0.2333640213693026,93.49880620771985,91.27857747671464
4,0.14628799258476702,0.21020179023614483,94.69259848786311,93.3107535986452
5,0.12691440729152337,0.21024156320338577,95.51333068046159,92.29466553767993
6,0.11326245498542192,0.2152261434479362,95.82172701949861,91.23624047417442
7,0.10624413527185124,0.1751790060555274,95.9908475925189,94.62320067739203
8,0.09742161190660557,0.17073763351001092,96.60764027059292,94.83488569009315
9,0.0891933744796246,0.1855102378463374,96.73199363310783,95.13124470787467
10,0.08097770085859965,0.20665391256589566,97.00557103064067,94.87722269263335
11,0.07618006730657494,0.1726578731572052,97.18961400716275,95.51227773073666
12,0.06967328465997674,0.1896717900778565,97.45821727019498,95.30059271803556
13,0.05554295884789228,0.22018974310100223,98.11480302427378,94.45385266723115
14,0.05427431721942387,0.22114498821910467,98.17946677278154,94.70787468247248
15,0.04868202139283899,0.23214697645325372,98.30879426979705,95.385266723116
