epoch,train_loss,val_loss,train_acc,val_acc
1,0.06959082695239154,0.1828432478874947,97.71687226422601,95.89331075359864
2,0.025300473997899045,0.28076763861197257,99.18921607640272,95.76629974597797
3,0.027621111928794,0.15619555740275115,99.15439713489853,96.35901778154107
4,0.029086427179099542,0.16237910634107713,99.13947473139673,97.54445385266722
5,0.025239395511633476,0.16335679627888916,99.23895742140867,96.31668077900085
6,0.02558487567772926,0.3870809123430253,99.28869876641464,92.88738357324301
7,0.02503114718853801,0.19379402613141128,99.28869876641464,96.2320067739204
8,0.006894254361024543,0.13393910188076286,99.77616394747314,96.99407281964436
9,0.008593857903403402,0.1615723821611138,99.80103461997612,95.30059271803556
10,0.006874044061654698,0.28173708475178016,99.8159570234779,96.35901778154107
11,0.008170407665729792,0.2314957035459999,99.73139673696777,96.14733276883996
12,0.007034908557781064,0.08779198045910956,99.80600875447672,97.58679085520745
13,0.008167398506006267,0.2042497430757513,99.79108635097494,96.18966977138018
14,0.010537933197826865,0.16227281940578023,99.70652606446478,96.27434377646063
15,0.014320206166659376,0.174294001970423,99.67170712296061,96.82472480948348
16,0.007678936300832604,0.3217927311345222,99.75129327497015,94.83488569009315
17,0.0025793389042679956,0.12518438535025733,99.93533625149223,97.0787468247248
18,0.0019025514863468375,0.13459457759794705,99.95025865499403,97.45977984758679
19,0.0013093191888764273,0.11157223960898492,99.96518105849582,96.90939881456393
