epoch,train_loss,val_loss,train_acc,val_acc
1,0.5054057168026062,0.2481209721517174,82.63032232391564,91.36325148179509
2,0.25381535640926983,0.1967917149461637,90.54914444886589,92.88738357324301
3,0.20272058292102682,0.23231436897856084,92.71289295662555,90.85520745131245
4,0.16815065868106963,0.19863464210654486,93.97134898527656,92.71803556308214
5,0.15482898026710717,0.17937490967623607,94.43394349383207,93.18374259102455
6,0.13960245893741902,0.18101364283253113,95.175089534421,93.73412362404741
7,0.1276693854983518,0.26681936831335346,95.49840827695981,91.8289585097375
8,0.1233557166455338,0.22829874951172494,95.77695980899324,93.3107535986452
9,0.11060814828553726,0.4500548220203955,96.05551134102666,91.8289585097375
10,0.07304206590588441,0.3387433350407694,97.46319140469558,93.39542760372565
11,0.06632604249195302,0.2728409263098609,97.65718265021887,93.73412362404741
12,0.059152460367504246,0.30903597541019345,97.94070831675288,93.56477561388652
