epoch,train_loss,val_loss,train_acc,val_acc
1,0.43300074526289284,0.3812763684135085,82.24233983286908,84.80101608806096
2,0.2069011268936397,0.4139159917137463,92.21547950656586,85.7324301439458
3,0.12957192998315725,0.3608464114336418,95.31436530043771,86.79085520745132
4,0.08454673713717241,0.35395089987977696,97.07520891364902,87.89161727349703
5,0.05119935686212149,0.506656826121668,98.32869080779945,87.3835732430144
6,0.03750253607667397,0.6178995235416972,98.83605252686033,86.28281117696866
7,0.027453428931938525,0.5753778228443589,99.09470752089136,87.93395427603726
8,0.014629629787431112,0.5905140502013425,99.54237962594509,87.67993226079594
9,0.008109457828734056,0.5726074471195984,99.78113808197374,88.31498729889924
10,0.0025405197637190396,0.558266830371155,99.94031038599283,88.78069432684165
11,0.0012444870783534622,0.6246148018563872,99.96020692399522,88.44199830651989
