epoch,train_loss,val_loss,train_acc,val_acc
1,0.1306110039598709,0.33335925299152463,95.6625547154795,91.36325148179509
2,0.12575392847502428,0.19279645424946168,96.12514922403501,93.0567315834039
3,0.14549439825292512,0.23776104240943907,95.29944289693593,91.06689246401355
4,0.1540047171345174,0.17483871736845466,94.70752089136491,95.17358171041491
5,0.14186290239413457,0.18553730493425616,95.10047751691205,93.90347163420829
6,0.1612253113958497,0.14679810526496104,94.16534023079984,93.90347163420829
7,0.14763797079689187,0.19584793776134146,94.78710704337445,94.28450465707027
8,0.1488572533267976,0.20024972550379141,94.78710704337445,91.8289585097375
9,0.13635473986038804,0.20443633826533103,95.21985674492637,91.8289585097375
10,0.14442072294902988,0.20584041116784613,94.8517707918822,94.3268416596105
11,0.0966480748318032,0.1055247616643592,96.71707122960605,95.89331075359864
12,0.09660245881168897,0.17824536628308382,96.43354556307202,93.01439458086367
13,0.09952139238787276,0.1880872550058612,96.4882610425786,93.39542760372565
14,0.10227099995469903,0.21339615385482455,96.34898527656188,94.36917866215072
15,0.09649176639161924,0.2598700173788264,96.60764027059292,92.16765453005927
16,0.07847742373001466,0.16419795577038498,97.23438121766812,95.13124470787467
17,0.07223265868038313,0.14309975329614552,97.51790688420215,95.30059271803556
18,0.07601638257498321,0.15938645044863284,97.41842419419021,96.27434377646063
