epoch,train_loss,val_loss,train_acc,val_acc
1,0.41404272155770255,0.43278004924288044,83.27198567449263,82.59949195596951
2,0.204503033088555,0.4134367600171673,92.20055710306406,86.49449618966976
3,0.1229241259086253,0.40011310256910365,95.53322721846399,86.40982218458933
4,0.07979575975086885,0.500655665925872,97.19458814166335,86.40982218458933
5,0.05021280732463157,0.5265278555216247,98.3983286908078,87.46824724809483
6,0.03267383319077905,0.5916209858065434,98.98030242737764,87.59525825571549
7,0.023527846992304167,0.5554816815292402,99.21408674890569,88.14563928873835
8,0.00826403573439377,0.5367402534373578,99.76621567847195,87.89161727349703
9,0.004696951756564959,0.5603663146463881,99.88559490648628,88.14563928873835
10,0.002495430322564683,0.5506514740826296,99.94031038599283,88.99237933954277
