epoch,train_loss,val_loss,train_acc,val_acc
1,0.450693885702751,0.29994355989375626,82.3517707918822,89.03471634208297
2,0.23722911868918906,0.24540128428914806,91.25547154795065,92.16765453005927
3,0.1969140641572131,0.21843806177907632,93.07600477516912,92.0406435224386
4,0.17415947401566284,0.1964007160112981,93.77238360525268,92.92972057578322
5,0.1640351855281668,0.20493814383241507,93.93155590927178,92.92972057578322
6,0.15258518157328949,0.19678703063718855,94.42399522483088,92.71803556308214
7,0.1424568903088048,0.18748020210400362,94.84182252288102,93.09906858594411
8,0.14040536683985214,0.20305287288493973,94.95125348189416,92.20999153259949
9,0.1337285224767828,0.17778819016828362,95.27457222443296,93.86113463166808
10,0.13289621593916126,0.17981033818441414,95.1850378034222,92.80270956816257
11,0.12860515182693308,0.19046148734449533,95.44866693195384,93.48010160880608
12,0.12604750479229457,0.17437307595903848,95.53820135296458,94.36917866215072
13,0.1246999341681736,0.21057097345533812,95.59291683247115,92.25232853513971
14,0.12291547314067831,0.17279253629407673,95.74214086748906,95.13124470787467
15,0.1211024548901394,0.16623932641759753,95.77695980899324,93.268416596105
16,0.12009905976007244,0.20315934039469394,95.90628730600875,91.95596951735817
17,0.12041660797753706,0.20103326634796467,95.91623557500995,93.64944961896697
18,0.11817073777845738,0.16988031639324014,95.89633903700756,94.15749364944962
19,0.11456864229520176,0.1817107548673813,96.06048547552726,94.24216765453005
20,0.10419277071514027,0.1852100601263666,96.4683645045762,93.94580863674852
