epoch,train_loss,val_loss,train_acc,val_acc
1,0.2113363465640384,0.22200418485424764,92.61838440111421,91.32091447925487
2,0.22011563052611194,0.26175386790473215,91.90210903302825,90.43183742591025
3,0.21554864113472202,0.2686960916969354,92.00656585754079,89.66977138018628
4,0.19419933655408575,0.3112273669212577,92.84719458814166,88.8653683319221
5,0.18379750148416563,0.2706223085213525,93.03123756466375,90.60118543607112
6,0.14433917796022083,0.25439307371637043,94.64783127735774,91.53259949195596
7,0.13287512850426983,0.19244568674469478,95.12534818941504,94.41151566469094
8,0.13738939861614677,0.15925846275992558,95.10545165141265,95.08890770533446
9,0.13439451819645234,0.2267546093408381,95.13032232391564,91.70194750211684
10,0.13134417630631257,0.20422607395012535,95.07063270990848,93.14140558848433
11,0.13050117428902605,0.20812278693884131,95.21985674492637,93.73412362404741
12,0.13192109578469574,0.2185009212550927,95.22980501392757,91.65961049957663
13,0.10564876600011881,0.165038665611483,96.09530441703143,95.72396274343777
14,0.1078881721267639,0.14846873249082648,96.1549940310386,95.21591871295512
15,0.10299120543964156,0.17834789454495373,96.47831277357739,95.34292972057578
16,0.10132472156378386,0.1714508013955927,96.36888181456426,93.86113463166808
17,0.10457214424990702,0.14494308036461057,96.34898527656188,96.14733276883996
18,0.10357883824884204,0.1532424889902358,96.46339037007562,95.17358171041491
19,0.11228566312509446,0.24220571098857063,96.10525268603263,92.92972057578322
20,0.1024204036765693,0.1870833320793941,96.41862315957025,95.13124470787467
