epoch,train_loss,val_loss,train_acc,val_acc
1,0.10300124958534396,0.22068021901835966,96.69717469160366,95.42760372565621
2,0.048122134203663076,0.20201051176351664,98.65200955033824,95.76629974597797
3,0.029949143602373204,0.1667188642335023,99.24393155590927,97.12108382726502
4,0.04211333066265668,0.22626292995491107,98.95045762037405,95.76629974597797
5,0.043896849384077785,0.27257186777854797,98.98030242737764,94.79254868755291
6,0.030887861383116503,0.23948094858185792,99.16434540389972,96.74005080440304
7,0.03726243246464646,0.1899457069386628,99.09470752089136,96.57070279424217
8,0.012992801944552579,0.1626618730104705,99.65181058495821,97.20575783234547
9,0.01297937404803528,0.28565816787144954,99.72642260246717,96.52836579170194
10,0.0195675384575715,0.18741044128789497,99.55730202944687,96.61303979678239
11,0.018641560832154205,0.1849033086794077,99.53740549144449,97.75613886536833
12,0.023154558464061007,0.20839703617665925,99.46279347393553,96.35901778154107
13,0.004524229013123491,0.21956409359308554,99.88559490648628,96.74005080440304
14,0.004757535926377574,0.2563177183400813,99.88062077198568,96.95173581710415
15,0.009582809943165516,0.2141318189801091,99.78113808197374,97.0787468247248
