epoch,train_loss,val_loss,train_acc,val_acc
1,0.43641068179485004,0.2730644790930429,82.89395145244727,91.36325148179509
2,0.2366442231226444,0.2524517788271799,91.23060087544768,90.81287044877222
3,0.1851023238506561,0.16576987816609134,93.31973736569836,93.64944961896697
4,0.15351187383664874,0.16722230246380462,94.32948666931954,93.56477561388652
5,0.13050997078899032,0.16786659699151013,95.23975328292877,92.76037256562235
6,0.11908392577998746,0.17396466633041566,95.74214086748906,93.69178662150719
7,0.10580298325904469,0.1703414462426335,96.19478710704338,94.1151566469094
8,0.0901886218275995,0.17491567745382103,96.9657779546359,94.49618966977138
9,0.08423922094562782,0.17791328889575678,97.05033824114604,94.58086367485181
10,0.08065882998908148,0.14892084918250656,97.1050537206526,95.21591871295512
11,0.07621010692572978,0.18987764620634584,97.30401910067647,93.0567315834039
12,0.07563172318849237,0.17143035856778216,97.34878631118185,95.17358171041491
13,0.0700592668886399,0.16072539576060382,97.63231197771589,95.51227773073666
14,0.0662220900721175,0.19216851316349837,97.81635495423797,93.81879762912786
15,0.05690145551979726,0.20235337909673018,98.09988062077198,94.19983065198984
16,0.05530453167749747,0.1869585671273646,98.16951850378034,94.66553767993226
17,0.05163054642956103,0.19566490776461504,98.43812176681257,94.58086367485181
